sim_time,gt_x,gt_y,gt_yaw,odom_dist_cum,odom_x,odom_y,odom_yaw,left_count,right_count,left_wheel_pos,right_wheel_pos,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
33.666666666666664,4.336307048797607,-0.13744007050991058,-0.06425772607326508,-0.14849999999999652,4.090331764655449,-0.5721569666331434,-0.14800000000000013,-127,-164,-2.1234261989593506,-2.7358524799346924,0.011006146669387817,-0.13676294684410095,-0.03339453414082527,-3.8891923427581787,-0.057201676070690155,-8.883894920349121
33.68333333333333,4.338467597961426,-0.1375756710767746,-0.06424625217914581,-0.14649999999999652,4.092309900608369,-0.5724518872186632,-0.14800000000000013,-125,-162,-2.087185859680176,-2.6994547843933105,0.01529210340231657,-0.15818877518177032,-0.030660903081297874,-3.9576644897460938,0.017036039382219315,-9.095693588256836
33.7,4.340602397918701,-0.13771465420722961,-0.06429397314786911,-0.14449999999999652,4.09428803656129,-0.5727468078041831,-0.14800000000000013,-123,-160,-2.0512301921844482,-2.6639115810394287,0.012035158462822437,-0.13664817810058594,-0.03275514766573906,-3.8929266929626465,-0.011081689037382603,-8.885621070861816
33.71666666666667,4.342761993408203,-0.13784779608249664,-0.06432438641786575,-0.14249999999999652,4.09626617251421,-0.5730417283897029,-0.14800000000000013,-121,-158,-2.0144882202148438,-2.627631187438965,0.020129624754190445,-0.15958018600940704,-0.032128799706697464,-3.9643397331237793,0.0521002933382988,-9.09566879272461
33.733333333333334,4.344898223876953,-0.13798938691616058,-0.06438570469617844,-0.14049999999999652,4.09824430846713,-0.5733366489752227,-0.14800000000000013,-119,-156,-1.9785469770431519,-2.592130661010742,0.010908921249210835,-0.1369200348854065,-0.03339840844273567,-3.8896243572235107,-0.05691354349255562,-8.884271621704102
33.75,4.34705924987793,-0.13812550902366638,-0.06437432020902634,-0.13799999999999651,4.100718433225943,-0.5736954061045312,-0.14400000000000013,-117,-153,-1.9423322677612305,-2.555732488632202,0.014901679009199142,-0.15812493860721588,-0.030679840594530106,-3.956857919692993,0.014894017018377781,-9.094489097595215
33.766666666666666,4.349194049835205,-0.13826417922973633,-0.06442255526781082,-0.1354999999999965,4.103191103167093,-0.574064056836431,-0.14800000000000013,-114,-151,-1.906347632408142,-2.5201852321624756,0.01255883276462555,-0.1366206705570221,-0.03282518684864044,-3.893709421157837,-0.005971341859549284,-8.885407447814941
33.78333333333333,4.351354122161865,-0.1383974403142929,-0.0644545927643776,-0.1334999999999965,4.105169239120014,-0.5743589774219509,-0.14800000000000013,-112,-149,-1.8695815801620483,-2.483901262283325,0.02040897309780121,-0.15860536694526672,-0.03211063891649246,-3.9651997089385986,0.050556983798742294,-9.095087051391602
33.8,4.353489875793457,-0.13853929936885834,-0.0645151287317276,-0.1314999999999965,4.107147375072934,-0.5746538980074707,-0.14800000000000013,-110,-147,-1.8336470127105713,-2.44840407371521,0.010948683135211468,-0.13680227100849152,-0.03338151425123215,-3.8887088298797607,-0.058564700186252594,-8.884188652038574
33.81666666666666,4.355650424957275,-0.13867558538913727,-0.06450255215167999,-0.1294999999999965,4.109125511025854,-0.5749488185929905,-0.14800000000000013,-108,-145,-1.7974222898483276,-2.412008285522461,0.01507542934268713,-0.15831097960472107,-0.030677709728479385,-3.9572858810424805,0.015508693642914295,-9.09575080871582
33.833333333333336,4.357784748077393,-0.13881465792655945,-0.06455094367265701,-0.1274999999999965,4.1111036469787745,-0.5752437391785103,-0.14800000000000013,-106,-143,-1.7614437341690063,-2.3764660358428955,0.012404469773173332,-0.1365652233362198,-0.03276610001921654,-3.8935670852661133,-0.007100686896592379,-8.885369300842285
33.85,4.359944820404053,-0.1389482617378235,-0.06458162516355515,-0.1244999999999965,4.114070850908155,-0.5756861200567901,-0.14800000000000013,-103,-140,-1.7246867418289185,-2.340184211730957,0.020327072590589523,-0.15905910730361938,-0.03209676966071129,-3.9646739959716797,0.05042125657200813,-9.095303535461426
33.86666666666667,4.3620805740356445,-0.13909035921096802,-0.06464152038097382,-0.1224999999999965,4.116048986861076,-0.5759810406423099,-0.14800000000000013,-101,-138,-1.6887527704238892,-2.3046913146972656,0.010983320884406567,-0.1367577761411667,-0.03337082266807556,-3.888951539993286,-0.057831186801195145,-8.88412857055664
33.88333333333333,4.364241123199463,-0.13922692835330963,-0.06462947279214859,-0.1204999999999965,4.118027122813996,-0.5762759612278298,-0.14800000000000013,-99,-136,-1.6525297164916992,-2.268291711807251,0.01509580947458744,-0.15841220319271088,-0.030663760378956795,-3.957254648208618,0.015778161585330963,-9.09603500366211
33.9,4.366375923156738,-0.13936637341976166,-0.06467846035957336,-0.1184999999999965,4.120005258766916,-0.5765708818133496,-0.14800000000000013,-97,-134,-1.616553783416748,-2.2327497005462646,0.012325998395681381,-0.13658668100833893,-0.032756611704826355,-3.8934340476989746,-0.007625099271535873,-8.884991645812988
33.916666666666664,4.36853551864624,-0.13950027525424957,-0.06470907479524612,-0.1164999999999965,4.1219833947198365,-0.5768658023988694,-0.14800000000000013,-95,-132,-1.5797998905181885,-2.196467399597168,0.02025885134935379,-0.15907993912696838,-0.032104961574077606,-3.9646074771881104,0.050267890095710754,-9.095253944396973
33.93333333333333,4.370670795440674,-0.1396426558494568,-0.06476866453886032,-0.1144999999999965,4.123961530672757,-0.5771607229843893,-0.14800000000000013,-93,-130,-1.5438631772994995,-2.1609697341918945,0.010960995219647884,-0.13675136864185333,-0.03338203206658363,-3.8892202377319336,-0.057646024972200394,-8.88437557220459
33.95,4.372831344604492,-0.1397797167301178,-0.06475787609815598,-0.11149999999999649,4.126928734602138,-0.577603103862669,-0.14800000000000013,-90,-127,-1.507670283317566,-2.1245696544647217,0.014727777801454067,-0.15803109109401703,-0.030670801177620888,-3.9566097259521484,0.014513593167066574,-9.095029830932617
33.96666666666667,4.374966144561768,-0.13991929590702057,-0.06480737030506134,-0.10949999999999649,4.128906870555058,-0.5778980244481888,-0.14800000000000013,-88,-125,-1.471684455871582,-2.089024782180786,0.012437757104635239,-0.13649055361747742,-0.03282706439495087,-3.8938589096069336,-0.0053545027039945126,-8.885767936706543
33.983333333333334,4.3771257400512695,-0.14005343616008759,-0.06483928114175797,-0.10749999999999649,4.130885006507978,-0.5781929450337087,-0.14800000000000013,-86,-123,-1.4349288940429688,-2.052748203277588,0.020254487171769142,-0.15857890248298645,-0.032110072672367096,-3.9643118381500244,0.05019893869757652,-9.093802452087402
34.0,4.379262447357178,-0.14019617438316345,-0.06489994376897812,-0.10549999999999649,4.132863142460899,-0.5784878656192285,-0.14800000000000013,-84,-121,-1.3989830017089844,-2.017240047454834,0.010953061282634735,-0.13688132166862488,-0.03341637924313545,-3.889739990234375,-0.05820930004119873,-8.886246681213379
34.016666666666666,4.381422996520996,-0.1403333693742752,-0.0648878812789917,-0.10349999999999648,4.134841278413819,-0.5787827862047483,-0.14800000000000013,-82,-119,-1.362764596939087,-1.9808443784713745,0.014927543699741364,-0.15823644399642944,-0.030684275552630424,-3.9567763805389404,0.015025820583105087,-9.094525337219238
34.03333333333333,4.383557319641113,-0.14047297835350037,-0.06493576616048813,-0.10149999999999648,4.136819414366739,-0.5790777067902682,-0.14800000000000013,-80,-117,-1.326765775680542,-1.9453048706054688,0.012717317789793015,-0.13656733930110931,-0.03278648853302002,-3.89410662651062,-0.005123387556523085,-8.88575267791748
34.05,4.385717868804932,-0.1406072974205017,-0.0649663433432579,-0.09899999999999648,4.139290589927561,-0.5794562452263555,-0.15200000000000014,-77,-115,-1.290002703666687,-1.909024953842163,0.020454872399568558,-0.1587328463792801,-0.03204881399869919,-3.9645001888275146,0.049797967076301575,-9.094228744506836
34.06666666666666,4.387853622436523,-0.14075027406215668,-0.06502538919448853,-0.09649999999999648,4.1417632598687115,-0.5798248959582554,-0.14800000000000013,-75,-112,-1.2540611028671265,-1.8735101222991943,0.01105403620749712,-0.13688454031944275,-0.03338503837585449,-3.8895585536956787,-0.058937910944223404,-8.885648727416992
34.083333333333336,4.390014171600342,-0.14088769257068634,-0.0650126039981842,-0.09449999999999648,4.143741395821632,-0.5801198165437752,-0.14800000000000013,-73,-110,-1.2178550958633423,-1.8371154069900513,0.015032205730676651,-0.15884257853031158,-0.03065408207476139,-3.9565811157226562,0.01528102532029152,-9.09558391571045
34.1,4.392148494720459,-0.14102798700332642,-0.06506258249282837,-0.09249999999999647,4.145719531774552,-0.580414737129295,-0.14800000000000013,-71,-108,-1.1818839311599731,-1.8015676736831665,0.012238219380378723,-0.13657648861408234,-0.032742951065301895,-3.8936612606048584,-0.006763482932001352,-8.884644508361816
34.11666666666667,4.394308567047119,-0.14116270840168,-0.06509368866682053,-0.09049999999999647,4.147697667727472,-0.5807096577148149,-0.14800000000000013,-69,-106,-1.145127773284912,-1.7652848958969116,0.02026156336069107,-0.1589459776878357,-0.03211456164717674,-3.964725971221924,0.050570156425237656,-9.095118522644043
34.13333333333333,4.396444797515869,-0.14130592346191406,-0.06515302509069443,-0.08849999999999647,4.149675803680393,-0.5810045783003347,-0.14800000000000013,-67,-104,-1.1091892719268799,-1.7297725677490234,0.010985302738845348,-0.13693441450595856,-0.033436961472034454,-3.8893473148345947,-0.05817163363099098,-8.884716987609863
34.15,4.398604869842529,-0.14144368469715118,-0.06514214724302292,-0.08599999999999647,4.1521469792412145,-0.5813831167364221,-0.15200000000000014,-64,-102,-1.0729738473892212,-1.693376064300537,0.014943443238735199,-0.1581723392009735,-0.03066667728126049,-3.957102060317993,0.0158066526055336,-9.094985008239746
