sim_time,gt_x,gt_y,gt_yaw,left_wheel_pos,right_wheel_pos,root_lin_vel_x,root_ang_vel_z
2.3666666666666667,0.0015661567449569702,-7.330614607781172e-06,-6.0404041768435945e-09,0.018028300255537033,0.018018217757344246,0.0006468045758083463,2.0044552002218552e-05
2.3833333333333333,0.0015790825709700584,-7.3319533839821815e-06,5.948353418716579e-07,0.018168490380048752,0.018160078674554825,0.0006491398671641946,-3.3949504540942144e-06
2.4,0.001592082902789116,-7.361290045082569e-06,5.0092717174266e-07,0.01831113174557686,0.0183015875518322,0.0006508211954496801,1.2603187315107789e-05
2.4166666666666665,0.001604950986802578,-7.345981430262327e-06,-1.1925413900826243e-07,0.0184536911547184,0.018442783504724503,0.000649676367174834,1.2140292710682843e-05
2.433333333333333,0.0016179420053958893,-7.326947525143623e-06,5.437236154648417e-07,0.018594596534967422,0.018586380407214165,0.0006512871477752924,-1.9053251889999956e-05
2.45,0.0016309134662151337,-7.31530599296093e-06,3.099142418250267e-07,0.018738089129328728,0.01872781664133072,0.000651982263661921,3.88137050322257e-06
2.466666666666667,0.001643892377614975,-7.321708835661411e-06,8.4737956740355e-07,0.0188786331564188,0.018871167674660683,0.0006530112004838884,-1.9856403014273383e-05
2.4833333333333334,0.001656784676015377,-7.343420293182135e-06,3.6170715134176135e-07,0.019021743908524513,0.019012369215488434,0.0006512386607937515,2.4170671167667024e-05
2.5,0.0016696499660611153,-7.449532859027386e-06,1.550795332150301e-06,0.019162194803357124,0.019153239205479622,0.0006408974877558649,-1.4486329746432602e-05
2.5166666666666666,0.0016822479665279388,-7.46437581256032e-06,4.861226443608757e-07,0.01930108107626438,0.019291583448648453,0.0006339982501231134,-1.394489845552016e-05
2.533333333333333,0.0016947919502854347,-7.3962146416306496e-06,2.965737699867077e-08,0.01943802461028099,0.019427882507443428,0.0006294833146966994,-2.372750714130234e-05
2.55,0.0017074290663003922,-7.3125120252370834e-06,4.982466634828597e-07,0.019576705992221832,0.019567593932151794,0.000635927077382803,-7.033859674265841e-06
2.5666666666666664,0.0017201798036694527,-7.350638043135405e-06,4.3630637946989737e-07,0.019717136397957802,0.019707120954990387,0.0006407421315088868,-4.499329406826291e-06
2.5833333333333335,0.001732993870973587,-7.352384272962809e-06,6.218276098479691e-07,0.019857259467244148,0.019847266376018524,0.0006422801525332034,-1.7485201169620268e-05
2.6,0.0017456691712141037,-7.262220606207848e-06,-1.997815530785374e-07,0.019997335970401764,0.019987035542726517,0.0006428827182389796,5.353720098355552e-07
2.6166666666666667,0.0017585093155503273,-7.295806426554918e-06,1.9192690103864152e-07,0.020137477666139603,0.02012830786406994,0.0006440230645239353,-1.8586568330647424e-05
2.6333333333333333,0.001771310344338417,-7.339403964579105e-06,3.0061332267905527e-07,0.020278139039874077,0.020268812775611877,0.0006438439595513046,-3.094979183515534e-05
2.65,0.0017842259258031845,-7.319787982851267e-06,6.706432031933218e-07,0.020419135689735413,0.02040964737534523,0.00064696348272264,-9.288672117691021e-06
2.6666666666666665,0.001797025091946125,-7.3918490670621395e-06,3.3264345233874337e-07,0.020561110228300095,0.020550312474370003,0.0006468018982559443,-1.6753561794757843e-05
2.683333333333333,0.0018098382279276848,-7.413036655634642e-06,1.265334276467911e-06,0.020700884982943535,0.020689629018306732,0.0006373868091031909,6.104115163907409e-05
2.7,0.0018223775550723076,-7.383816409856081e-06,4.2446740167179087e-07,0.02083917148411274,0.020826851949095726,0.0006286123534664512,7.576657662866637e-05
2.716666666666667,0.0018349085003137589,-7.409544195979834e-06,1.5578596048726467e-06,0.02097494527697563,0.02096557430922985,0.0006258335779421031,-1.558396797918249e-05
2.7333333333333334,0.00184729415923357,-7.434340659528971e-06,4.497014742810279e-07,0.02111191302537918,0.021100858226418495,0.0006231061415746808,-2.4437589672743343e-05
2.75,0.0018596593290567398,-7.3801493272185326e-06,-4.49424035764423e-08,0.021247608587145805,0.02123553864657879,0.0006210463470779359,-2.4562925318605267e-05
2.7666666666666666,0.001872108317911625,-7.3472619988024235e-06,-7.647794575404987e-08,0.021384606137871742,0.02137329988181591,0.000627800531219691,-3.057001595152542e-05
2.783333333333333,0.0018845712766051292,-7.446447852998972e-06,1.1735038469851133e-06,0.02152167074382305,0.02150942198932171,0.0006240126094780862,-9.280372069042642e-06
2.8,0.0018969345837831497,-7.453956641256809e-06,4.85707630559773e-07,0.02165675349533558,0.021645717322826385,0.0006217931513674557,-2.4200198822654784e-05
2.8166666666666664,0.0019093090668320656,-7.383350748568773e-06,4.967068889527582e-07,0.021790914237499237,0.021781587973237038,0.0006200828938744962,-2.2854042981634848e-05
